STCKS_ID;MTRL;MTRL_DSCR;MTRL_TYPE;MTRL_BTCH;MTRL_STCK_UNRS;MTRL_STCK_RSTR;MTRL_STCK_TRNS;MTRL_STCK_QINS;MTRL_STCK_BLCK;MTRL_STCK_RTRN;MTRL_STCK_TOT;MTRL_STCK_UNT;MTRL_VAL_UNRS;MTRL_VAL_RSTR;MTRL_VAL_TRNS;MTRL_VAL_QINS;MTRL_VAL_BLCK;MTRL_VAL_RTRN;MTRL_VAL_TOT;MTRL_VAL_UNT;STRG_LOC
1515201;50003570;Material 50003570;HAWA;0004-0407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515202;50003570;Material 50003570;HAWA;0004-0507;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515203;50003570;Material 50003570;HAWA;0005-0407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515204;50003571;Material 50003571;HAWA;0002-0507;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515205;50003571;Material 50003571;HAWA;0005-0507;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515206;50003571;Material 50003571;HAWA;0006-0407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515207;50003572;Material 50003572;HAWA;0003-0507;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515208;50003572;Material 50003572;HAWA;0007-0407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515209;50003581;Material 50003581;HAWA;0001-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515210;50003581;Material 50003581;HAWA;0001-1008;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515211;50003581;Material 50003581;HAWA;0004-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515212;50003581;Material 50003581;HAWA;0004-0408S;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515213;50003581;Material 50003581;HAWA;0001-1008;6004.00;0.00;0.00;0.00;0.00;0.00;6004.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9931
1515214;50003581;Material 50003581;HAWA;0004-0408S;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9931
1515215;50003581;Material 50003581;HAWA;0001-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9932
1515216;50003581;Material 50003581;HAWA;0001-1008;132.00;0.00;0.00;0.00;0.00;0.00;132.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9932
1515217;50003582;Material 50003582;HAWA;0002-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515218;50003582;Material 50003582;HAWA;0002-1008;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515219;50003582;Material 50003582;HAWA;0005-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515220;50003582;Material 50003582;HAWA;0005-0408S;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515221;50003582;Material 50003582;HAWA;0002-1008;3436.00;0.00;0.00;0.00;0.00;0.00;3436.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9931
1515222;50003582;Material 50003582;HAWA;0005-0408S;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9931
1515223;50003582;Material 50003582;HAWA;0002-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9932
1515224;50003582;Material 50003582;HAWA;0002-1008;13824.00;0.00;0.00;0.00;0.00;0.00;13824.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9932
1515225;50003620;Material 50003620;HAWA;0001-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;9930
1515226;601662;Material 601662;ROH;1006-0904;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515227;601662;Material 601662;ROH;1017-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515228;601662;Material 601662;ROH;1018-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515229;601662;Material 601662;ROH;1019-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515230;601662;Material 601662;ROH;1020-0807;0.70;0.00;0.00;0.00;0.00;0.00;0.70;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515231;601662;Material 601662;ROH;1028-0806;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515232;601662;Material 601662;ROH;1041-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515233;601662;Material 601662;ROH;1057-1108;0.00;0.00;0.00;200.00;0.00;0.00;200.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515234;601662;Material 601662;ROH;1058-1008;200.00;0.00;0.00;0.00;0.00;0.00;200.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515235;601662;Material 601662;ROH;1070-1205;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515236;602066;Material 602066;ROH;1001-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515237;602066;Material 602066;ROH;1006-0406;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515238;602066;Material 602066;ROH;1006-1207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515239;602066;Material 602066;ROH;1013-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515240;602066;Material 602066;ROH;1014-1108;50.00;0.00;0.00;0.00;0.00;0.00;50.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515241;602066;Material 602066;ROH;1024-1206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515242;602066;Material 602066;ROH;1025-1005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515243;602066;Material 602066;ROH;1028-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515244;602066;Material 602066;ROH;1034-1205;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515245;602066;Material 602066;ROH;1035-0705;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515246;602066;Material 602066;ROH;1035-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515247;602066;Material 602066;ROH;1036-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515248;602066;Material 602066;ROH;1038-0708;10.00;0.00;0.00;0.00;0.00;0.00;10.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515249;602066;Material 602066;ROH;1043-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515250;602066;Material 602066;ROH;1044-0206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515251;602066;Material 602066;ROH;1047-1206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515252;602066;Material 602066;ROH;1052-1006;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515253;602066;Material 602066;ROH;1057-0607;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515254;602066;Material 602066;ROH;1058-0607;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515255;602066;Material 602066;ROH;1060-0906;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515256;602066;Material 602066;ROH;1065-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515257;602066;Material 602066;ROH;1076-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515258;602066;Material 602066;ROH;1110-0907;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515259;602173;Material 602173;ROH;1001-0206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515260;602173;Material 602173;ROH;1001-1007;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515261;602173;Material 602173;ROH;1003-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515262;602173;Material 602173;ROH;1009-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515263;602173;Material 602173;ROH;1010-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515264;602173;Material 602173;ROH;1022-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515265;602173;Material 602173;ROH;1025-0908;16.70;0.00;0.00;0.00;0.00;0.00;16.70;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515266;602173;Material 602173;ROH;1033-0808;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515267;602173;Material 602173;ROH;1036-1206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515268;602173;Material 602173;ROH;1038-1006;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515269;602173;Material 602173;ROH;1041-0608;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515270;602173;Material 602173;ROH;1041-0707;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515271;602173;Material 602173;ROH;1043-0207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515272;602173;Material 602173;ROH;1044-1207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515273;602173;Material 602173;ROH;1046-0607;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515274;602173;Material 602173;ROH;1050-0407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515275;602173;Material 602173;ROH;1050-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515276;602173;Material 602173;ROH;1051-1005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515277;602173;Material 602173;ROH;1053-0806;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515278;602173;Material 602173;ROH;1055-0308;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515279;602173;Material 602173;ROH;1061-1008;100.00;0.00;0.00;0.00;0.00;0.00;100.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515280;602173;Material 602173;ROH;1068-0307;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515281;602173;Material 602173;ROH;1098-0308;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515282;602173;Material 602173;ROH;1104-0506;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515283;602201;Material 602201;ROH;1002-1207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515284;602201;Material 602201;ROH;1003-0506;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515285;602201;Material 602201;ROH;1006-0306;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515286;602201;Material 602201;ROH;1010-0607;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515287;602201;Material 602201;ROH;1015-0406;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515288;602201;Material 602201;ROH;1024-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515289;602201;Material 602201;ROH;1028-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515290;602201;Material 602201;ROH;1029-0806;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515291;602201;Material 602201;ROH;1030-0407;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515292;602201;Material 602201;ROH;1033-0707;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515293;602201;Material 602201;ROH;1034-0606;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515294;602201;Material 602201;ROH;1037-0507;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515295;602201;Material 602201;ROH;1037-0805;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515296;602201;Material 602201;ROH;1042-0108;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515297;602201;Material 602201;ROH;1046-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515298;602201;Material 602201;ROH;1049-0906;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515299;602201;Material 602201;ROH;1055-0907;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515300;602201;Material 602201;ROH;1059-0505;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515301;602201;Material 602201;ROH;1060-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515302;602201;Material 602201;ROH;1064-0905;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515303;602201;Material 602201;ROH;1074-0306;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515304;602201;Material 602201;ROH;1074-0308;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515305;602201;Material 602201;ROH;1077-0605;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515306;602201;Material 602201;ROH;1077-1005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515307;602201;Material 602201;ROH;1084-0506;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515308;602201;Material 602201;ROH;1085-0506;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515309;602586;Material 602586;ROH;1124-0105;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515310;602788;Material 602788;ROH;1005-1206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515311;602788;Material 602788;ROH;1015-1105;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515312;602788;Material 602788;ROH;1016-0406;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515313;602788;Material 602788;ROH;1019-1006;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515314;602788;Material 602788;ROH;1030-0806;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515315;602788;Material 602788;ROH;1030-1107;236.30;0.00;0.00;0.00;0.00;0.00;236.30;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515316;602788;Material 602788;ROH;1035-0606;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515317;602788;Material 602788;ROH;1039-0107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515318;602788;Material 602788;ROH;1047-0106;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515319;602788;Material 602788;ROH;1049-1205;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515320;602788;Material 602788;ROH;1050-0206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515321;602788;Material 602788;ROH;1050-0906;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515322;602788;Material 602788;ROH;1053-0207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515323;602788;Material 602788;ROH;1061-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515324;602788;Material 602788;ROH;1075-0306;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515325;602788;Material 602788;ROH;1078-1005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515326;602788;Material 602788;ROH;1080-0506;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515327;602903;Material 602903;ROH;1002-0605;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515328;602903;Material 602903;ROH;1034-0708;49.50;0.00;0.00;0.00;0.00;0.00;49.50;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515329;602903;Material 602903;ROH;1063-0207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515330;605009;Material 605009;ROH;1056-0803;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515331;605011;Material 605011;ROH;1022-0906;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515332;605011;Material 605011;ROH;1048-0107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515333;605011;Material 605011;ROH;1050-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515334;605011;Material 605011;ROH;1058-1108;50.00;0.00;0.00;0.00;0.00;0.00;50.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515335;605011;Material 605011;ROH;1060-0206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515336;605011;Material 605011;ROH;1064-1005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515337;605011;Material 605011;ROH;1068-0607;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515338;605011;Material 605011;ROH;1068-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515339;605011;Material 605011;ROH;1111-0907;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515340;605011;Material 605011;ROH;1022-0906;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5102
1515341;605011;Material 605011;ROH;1048-0107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5102
1515342;605011;Material 605011;ROH;1050-0208;4.44;0.00;0.00;0.00;0.00;0.00;4.44;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5102
1515343;605011;Material 605011;ROH;1060-0206;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5102
1515344;605011;Material 605011;ROH;1064-1005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5102
1515345;605011;Material 605011;ROH;1068-0607;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5102
1515346;605011;Material 605011;ROH;1068-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5102
1515347;605011;Material 605011;ROH;1111-0907;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5102
1515348;605218;Material 605218;ROH;1033-0505;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515349;605218;Material 605218;ROH;1059-1008;0.30;0.00;0.00;0.00;0.00;0.00;0.30;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515350;605429;Material 605429;ROH;1002-0707;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515351;605429;Material 605429;ROH;1014-0607;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515352;605429;Material 605429;ROH;1015-0807;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515353;605429;Material 605429;ROH;1023-0306;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515354;605429;Material 605429;ROH;1024-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515355;605429;Material 605429;ROH;1032-1005;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515356;605429;Material 605429;ROH;1035-0708;54.00;0.00;0.00;0.00;0.00;0.00;54.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515357;605429;Material 605429;ROH;1040-0706;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1515358;605429;Material 605429;ROH;1043-0606;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
