BOMS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT
795982;1904752;796164;Component 796164;1.02;TKO
795983;1904752;796165;Component 796165;1.02;TKO
795984;1904752;895106;Component 895106;8.67;KG
795985;1904787;700541;Component 700541;0.08;TKO
795986;1904787;745282;Component 745282;72.33;M
795987;1904787;745395;Component 745395;0.45;KG
795988;1904787;795334;Component 795334;0.04;TKO
795989;1904787;796167;Component 796167;1.02;TKO
795990;1904787;1903446;Component 1903446;2000.00;KOM
795991;1904787;50003366;Component 50003366;1000.00;KOM
795992;1904795;700541;Component 700541;0.08;TKO
795993;1904795;745282;Component 745282;72.33;M
795994;1904795;745395;Component 745395;0.45;KG
795995;1904795;795334;Component 795334;0.04;TKO
795996;1904795;796161;Component 796161;1.02;TKO
795997;1904795;1903454;Component 1903454;2000.00;KOM
795998;1904795;50003366;Component 50003366;1000.00;KOM
795999;1904809;700541;Component 700541;0.05;TKO
796000;1904809;745282;Component 745282;43.47;M
796001;1904809;745395;Component 745395;0.45;KG
796002;1904809;795334;Component 795334;0.02;TKO
796003;1904809;796169;Component 796169;1.02;TKO
796004;1904809;1903748;Component 1903748;1000.00;KOM
796005;1904809;50003364;Component 50003364;1000.00;KOM
796006;1904817;700541;Component 700541;0.05;TKO
796007;1904817;745282;Component 745282;43.47;M
796008;1904817;745395;Component 745395;0.36;KG
796009;1904817;795334;Component 795334;0.02;TKO
796010;1904817;796170;Component 796170;1.02;TKO
796011;1904817;1903730;Component 1903730;1000.00;KOM
796012;1904817;50003364;Component 50003364;1000.00;KOM
796013;1904825;700541;Component 700541;0.06;TKO
796014;1904825;745282;Component 745282;58.65;M
796015;1904825;745395;Component 745395;0.36;KG
796016;1904825;795334;Component 795334;0.03;TKO
796017;1904825;796171;Component 796171;1.02;TKO
796018;1904825;1902431;Component 1902431;1000.00;KOM
796019;1904825;1903721;Component 1903721;1000.00;KOM
796020;1904833;700541;Component 700541;3.0e-03;TKO
796021;1904833;745282;Component 745282;2.30;M
796022;1904833;745395;Component 745395;0.02;KG
796023;1904833;795320;Component 795320;1.27;KOM
796024;1904833;796172;Component 796172;1.02;TKO
796025;1904833;796173;Component 796173;1.02;TKO
796026;1904833;895091;Component 895091;4.88;KG
796027;1904841;700541;Component 700541;0.17;TKO
796028;1904841;745282;Component 745282;100.51;M
796029;1904841;745395;Component 745395;0.45;KG
796030;1904841;746896;Component 746896;3.06;KG
796031;1904841;795355;Component 795355;0.08;TKO
796032;1904841;796168;Component 796168;1.02;TKO
796033;1904841;1902431;Component 1902431;2000.00;KOM
796034;1904841;1902857;Component 1902857;1000.00;KOM
796035;1904850;700540;Component 700540;0.17;TKO
796036;1904850;700541;Component 700541;0.06;TKO
796037;1904850;745282;Component 745282;45.71;M
796038;1904850;745395;Component 745395;0.31;KG
796039;1904850;795276;Component 795276;1.32;KG
796040;1904850;796176;Component 796176;1.02;TKO
796041;1904850;796177;Component 796177;1.02;TKO
796042;1904850;796178;Component 796178;1.02;TKO
796043;1904850;796179;Component 796179;1.02;TKO
796044;1904850;796180;Component 796180;34.06;KOM
796045;1904850;895151;Component 895151;250.66;KG
796046;1904868;700540;Component 700540;0.17;TKO
796047;1904868;700541;Component 700541;0.06;TKO
796048;1904868;745282;Component 745282;45.71;M
796049;1904868;745395;Component 745395;0.31;KG
796050;1904868;795276;Component 795276;1.32;KG
796051;1904868;796176;Component 796176;1.02;TKO
796052;1904868;796180;Component 796180;34.06;KOM
796053;1904868;796181;Component 796181;1.02;TKO
796054;1904868;796182;Component 796182;1.02;TKO
796055;1904868;796183;Component 796183;1.02;TKO
796056;1904868;895152;Component 895152;250.66;KG
796057;1904876;700540;Component 700540;0.17;TKO
796058;1904876;700541;Component 700541;0.06;TKO
796059;1904876;745282;Component 745282;45.71;M
796060;1904876;745395;Component 745395;0.31;KG
796061;1904876;795276;Component 795276;1.32;KG
796062;1904876;796176;Component 796176;1.02;TKO
796063;1904876;796180;Component 796180;34.06;KOM
796064;1904876;796185;Component 796185;1.02;TKO
796065;1904876;796186;Component 796186;1.02;TKO
796066;1904876;796193;Component 796193;1.02;TKO
796067;1904876;895150;Component 895150;250.66;KG
796068;1904884;700540;Component 700540;0.17;TKO
796069;1904884;700541;Component 700541;0.06;TKO
796070;1904884;745282;Component 745282;45.71;M
796071;1904884;745395;Component 745395;0.31;KG
796072;1904884;795276;Component 795276;1.32;KG
796073;1904884;796176;Component 796176;1.02;TKO
796074;1904884;796180;Component 796180;34.06;KOM
796075;1904884;796193;Component 796193;1.02;TKO
796076;1904884;796194;Component 796194;1.02;TKO
796077;1904884;796195;Component 796195;1.02;TKO
796078;1904884;895153;Component 895153;253.21;KG
796079;1904892;700540;Component 700540;0.17;TKO
796080;1904892;700541;Component 700541;0.06;TKO
796081;1904892;745282;Component 745282;45.71;M
796082;1904892;745395;Component 745395;0.31;KG
796083;1904892;795276;Component 795276;1.32;KG
796084;1904892;796176;Component 796176;1.02;TKO
796085;1904892;796180;Component 796180;34.06;KOM
796086;1904892;796181;Component 796181;1.02;TKO
796087;1904892;796188;Component 796188;1.02;TKO
796088;1904892;796189;Component 796189;1.02;TKO
796089;1904892;895155;Component 895155;253.21;KG
796090;1904906;700540;Component 700540;0.17;TKO
796091;1904906;700541;Component 700541;0.06;TKO
796092;1904906;745282;Component 745282;45.71;M
796093;1904906;745395;Component 745395;0.31;KG
796094;1904906;795276;Component 795276;1.32;KG
796095;1904906;796176;Component 796176;1.02;TKO
796096;1904906;796177;Component 796177;1.02;TKO
796097;1904906;796180;Component 796180;34.06;KOM
796098;1904906;796191;Component 796191;1.02;TKO
796099;1904906;796192;Component 796192;1.02;TKO
796100;1904906;895154;Component 895154;253.21;KG
796101;1904914;700541;Component 700541;0.08;TKO
796102;1904914;745282;Component 745282;72.33;M
796103;1904914;745395;Component 745395;0.45;KG
796104;1904914;795334;Component 795334;0.04;TKO
796105;1904914;796174;Component 796174;1.02;TKO
796106;1904914;1902571;Component 1902571;2000.00;KOM
796107;1904914;1904914;Component 1904914;1.00;KOM
796108;1904922;700541;Component 700541;0.08;TKO
796109;1904922;745282;Component 745282;72.33;M
796110;1904922;745395;Component 745395;0.45;KG
796111;1904922;795334;Component 795334;0.04;TKO
796112;1904922;796175;Component 796175;1.02;TKO
796113;1904922;1902610;Component 1902610;2000.00;KOM
796114;1904922;1904922;Component 1904922;1.00;KOM
796115;1904931;700541;Component 700541;0.08;TKO
796116;1904931;745282;Component 745282;72.33;M
796117;1904931;745395;Component 745395;0.45;KG
796118;1904931;795334;Component 795334;0.04;TKO
796119;1904931;796187;Component 796187;1.02;TKO
796120;1904931;1903446;Component 1903446;1000.00;KOM
796121;1904931;1903454;Component 1903454;1000.00;KOM
796122;1904931;50003366;Component 50003366;1000.00;KOM
796123;1904957;700541;Component 700541;3.0e-03;TKO
796124;1904957;745282;Component 745282;2.30;M
796125;1904957;745395;Component 745395;0.02;KG
796126;1904957;795320;Component 795320;1.27;KOM
796127;1904957;796116;Component 796116;1.02;TKO
796128;1904957;70021669;Component 70021669;1.02;TKO
796129;1904957;895027;Component 895027;4.70;KG
796130;1904965;700541;Component 700541;0.04;TKO
796131;1904965;745280;Component 745280;25.30;M
796132;1904965;745395;Component 745395;0.10;KG
796133;1904965;795149;Component 795149;0.17;TKO
796134;1904965;796135;Component 796135;170.34;KOM
796135;1904965;796156;Component 796156;18.87;KOM
796136;1904965;795375;Component 795375;1.02;TKO
796137;1904965;796199;Component 796199;1.02;TKO
796138;1904965;796200;Component 796200;1.02;TKO
796139;1904965;796201;Component 796201;1.02;TKO
796140;1904965;895163;Component 895163;4.76;KG
796141;1904973;700541;Component 700541;0.04;TKO
796142;1904973;745280;Component 745280;25.30;M
796143;1904973;745395;Component 745395;0.10;KG
796144;1904973;795149;Component 795149;0.17;TKO
796145;1904973;796135;Component 796135;170.34;KOM
796146;1904973;796156;Component 796156;18.87;KOM
796147;1904973;741522;Component 741522;1.02;TKO
796148;1904973;796203;Component 796203;1.02;TKO
796149;1904973;796204;Component 796204;1.02;TKO
796150;1904973;796205;Component 796205;1.02;TKO
796151;1904973;895164;Component 895164;4.80;KG
796152;1904981;700541;Component 700541;0.08;TKO
796153;1904981;732807;Component 732807;42.53;KOM
796154;1904981;745282;Component 745282;56.54;M
796155;1904981;745395;Component 745395;0.29;KG
796156;1904981;796211;Component 796211;1.02;TKO
796157;1904981;1902377;Component 1902377;2000.00;KOM
796158;1904990;700541;Component 700541;0.08;TKO
796159;1904990;732807;Component 732807;42.53;KOM
796160;1904990;745282;Component 745282;56.54;M
796161;1904990;745395;Component 745395;0.29;KG
796162;1904990;796212;Component 796212;1.02;TKO
796163;1904990;1902903;Component 1902903;2000.00;KOM
796164;1905031;700541;Component 700541;3.0e-03;TKO
796165;1905031;745282;Component 745282;2.30;M
796166;1905031;745395;Component 745395;0.02;KG
796167;1905031;795320;Component 795320;1.27;KOM
796168;1905031;70021344;Component 70021344;1.02;TKO
796169;1905031;70021343;Component 70021343;1.02;TKO
796170;1905031;895027;Component 895027;5.06;KG
796171;1905031;795737;Component 795737;1.0e-03;KOM
796172;1905058;700541;Component 700541;3.0e-03;TKO
796173;1905058;745282;Component 745282;2.30;M
796174;1905058;745395;Component 745395;0.02;KG
796175;1905058;795324;Component 795324;3.40;KOM
796176;1905058;796096;Component 796096;1.02;TKO
796177;1905058;70021010;Component 70021010;1.02;TKO
796178;1905058;895145;Component 895145;4.95;KG
796179;2900122;700540;Component 700540;0.10;TKO
796180;2900122;700541;Component 700541;0.01;TKO
796181;2900122;745282;Component 745282;10.92;M
796182;2900122;745395;Component 745395;0.10;KG
796183;2900122;745759;Component 745759;91.80;M
796184;2900122;745762;Component 745762;0.30;KG
796185;2900122;795317;Component 795317;8.56;KOM
796186;2900122;795424;Component 795424;1.02;TKO
796187;2900122;795425;Component 795425;1.02;TKO
796188;2900122;80006704;Component 80006704;74.59;KG
796189;2900122;795980;Component 795980;0.02;KOM
796190;2900122;795737;Component 795737;4.0e-03;KOM
796191;2900149;700540;Component 700540;0.17;TKO
796192;2900149;700541;Component 700541;0.05;TKO
796193;2900149;795860;Component 795860;28.35;KOM
796194;2900149;795855;Component 795855;1.02;TKO
796195;2900149;795854;Component 795854;1.02;TKO
796196;2900149;745282;Component 745282;32.20;M
796197;2900149;745395;Component 745395;0.17;KG
796198;2900149;795848;Component 795848;65.28;M
796199;2900149;746762;Component 746762;0.96;KG
796200;2900149;70020902;Component 70020902;1.02;TKO
796201;2900149;795429;Component 795429;1.02;TKO
796202;2900149;795430;Component 795430;1.02;TKO
796203;2900149;855042;Component 855042;50.49;KG
796204;2900157;700540;Component 700540;0.17;TKO
796205;2900157;700541;Component 700541;0.05;TKO
796206;2900157;795860;Component 795860;28.35;KOM
796207;2900157;795855;Component 795855;1.02;TKO
796208;2900157;795854;Component 795854;1.02;TKO
796209;2900157;745282;Component 745282;32.20;M
796210;2900157;745395;Component 745395;0.17;KG
796211;2900157;795848;Component 795848;65.28;M
796212;2900157;746762;Component 746762;0.96;KG
796213;2900157;70020902;Component 70020902;1.02;TKO
796214;2900157;795431;Component 795431;1.02;TKO
796215;2900157;795432;Component 795432;1.02;TKO
796216;2900157;855025;Component 855025;58.14;KG
796217;2900165;700540;Component 700540;0.17;TKO
796218;2900165;700541;Component 700541;0.05;TKO
796219;2900165;795860;Component 795860;28.35;KOM
796220;2900165;795855;Component 795855;1.02;TKO
796221;2900165;795854;Component 795854;1.02;TKO
796222;2900165;745282;Component 745282;32.20;M
796223;2900165;745395;Component 745395;0.17;KG
796224;2900165;795848;Component 795848;65.28;M
796225;2900165;746762;Component 746762;0.96;KG
796226;2900165;70020902;Component 70020902;1.02;TKO
796227;2900165;795433;Component 795433;1.02;TKO
796228;2900165;795434;Component 795434;1.02;TKO
796229;2900165;855027;Component 855027;50.18;KG
796230;10009882;700541;Component 700541;0.17;TKO
796231;10009882;745282;Component 745282;100.51;M
796232;10009882;745395;Component 745395;0.45;KG
796233;10009882;746896;Component 746896;3.06;KG
796234;10009882;795355;Component 795355;0.08;TKO
796235;10009882;70020807;Component 70020807;1.02;TKO
796236;10009882;1902431;Component 1902431;3000.00;KOM
796237;10009887;895138;Component 895138;1000.00;KOM
796238;10009887;795992;Component 795992;170.34;KOM
796239;10009887;795149;Component 795149;0.17;TKO
796240;10009887;795993;Component 795993;18.87;KOM
796241;10009887;745280;Component 745280;25.30;M
796242;10009887;700541;Component 700541;0.03;TKO
796243;10009887;745395;Component 745395;0.10;KG
796244;10009889;895128;Component 895128;1000.00;KOM
796245;10009889;795992;Component 795992;170.34;KOM
796246;10009889;795149;Component 795149;0.17;TKO
796247;10009889;795993;Component 795993;18.87;KOM
796248;10009889;745280;Component 745280;25.30;M
796249;10009889;700541;Component 700541;0.03;TKO
796250;10009889;745395;Component 745395;0.10;KG
796257;10009893;1902431;Component 1902431;2000.00;KOM
796258;10009893;1902415;Component 1902415;1000.00;KOM
796259;10009893;70020816;Component 70020816;1.02;TKO
796260;10009893;795355;Component 795355;0.08;TKO
796261;10009893;795737;Component 795737;0.04;KOM
796262;10009893;700541;Component 700541;0.17;TKO
796263;10009893;745395;Component 745395;0.45;KG
796264;10009893;746896;Component 746896;3.06;KG
796265;10009893;745282;Component 745282;100.51;M
796266;10009894;1902571;Component 1902571;2000.00;KOM
796267;10009894;1902857;Component 1902857;1000.00;KOM
796268;10009894;70020817;Component 70020817;1.02;TKO
796269;10009894;795355;Component 795355;0.08;TKO
796270;10009894;795737;Component 795737;0.04;KOM
796271;10009894;700541;Component 700541;0.17;TKO
796272;10009894;745395;Component 745395;0.45;KG
796273;10009894;746896;Component 746896;3.06;KG
796274;10009894;745282;Component 745282;100.51;M
796275;10009895;1902431;Component 1902431;2000.00;KOM
796276;10009895;1902628;Component 1902628;1000.00;KOM
796277;10009895;70020818;Component 70020818;1.02;TKO
796278;10009895;795355;Component 795355;0.08;TKO
796279;10009895;795737;Component 795737;0.04;KOM
796280;10009895;700541;Component 700541;0.17;TKO
796281;10009895;745395;Component 745395;0.45;KG
796282;10009895;746896;Component 746896;3.06;KG
796283;10009895;745282;Component 745282;100.51;M
796284;10009896;1902423;Component 1902423;3000.00;KOM
796285;10009896;70020815;Component 70020815;1.02;TKO
796286;10009896;795355;Component 795355;0.08;TKO
796287;10009896;795737;Component 795737;0.04;KOM
796288;10009896;700541;Component 700541;0.17;TKO
796289;10009896;745395;Component 745395;0.45;KG
796290;10009896;746896;Component 746896;3.06;KG
796291;10009896;745282;Component 745282;100.51;M
796292;10009897;1902369;Component 1902369;1000.00;KOM
796293;10009897;1902636;Component 1902636;1000.00;KOM
796294;10009897;70020819;Component 70020819;1.02;TKO
796295;10009897;795355;Component 795355;0.08;TKO
796296;10009897;795737;Component 795737;0.04;KOM
796297;10009897;700541;Component 700541;0.17;TKO
796298;10009897;745395;Component 745395;0.45;KG
796299;10009897;746896;Component 746896;3.06;KG
796300;10009897;745282;Component 745282;100.51;M
796301;10009897;1904256;Component 1904256;1000.00;KOM
796302;10009912;80006690;Component 80006690;108.37;KG
796303;10009912;739023;Component 739023;1.02;TKO
796304;10009912;741437;Component 741437;1.02;TKO
796305;10009912;737544;Component 737544;1.02;TKO
796306;10009912;70020810;Component 70020810;85.06;KOM
796307;10009912;700541;Component 700541;1.0e-03;TKO
796308;10009912;745395;Component 745395;0.25;KG
796309;10009912;795640;Component 795640;1.02;KOM
796310;10009912;700540;Component 700540;0.08;TKO
796311;10009913;700540;Component 700540;0.17;TKO
796312;10009913;700541;Component 700541;6.0e-03;TKO
796313;10009913;732798;Component 732798;2.39;KOM
796314;10009913;737452;Component 737452;1.02;TKO
796315;10009913;743175;Component 743175;1.02;TKO
796316;10009913;745282;Component 745282;3.45;M
796317;10009913;745395;Component 745395;0.05;KG
796318;10009913;746896;Component 746896;2.34;KG
796319;10009913;844916;Component 844916;32.13;KG
796320;10009914;700540;Component 700540;0.17;TKO
796321;10009914;700541;Component 700541;6.0e-03;TKO
796322;10009914;732798;Component 732798;2.39;KOM
796323;10009914;737479;Component 737479;1.02;TKO
796324;10009914;743149;Component 743149;1.02;TKO
796325;10009914;745282;Component 745282;3.30;M
796326;10009914;745395;Component 745395;0.05;KG
796327;10009914;746896;Component 746896;2.34;KG
796328;10009914;844921;Component 844921;32.64;KG
796329;10009915;700540;Component 700540;0.12;TKO
796330;10009915;700541;Component 700541;0.02;TKO
796331;10009915;732968;Component 732968;10.61;KOM
796332;10009915;743971;Component 743971;0.12;TKO
796333;10009915;745282;Component 745282;16.10;M
